full_url	name	sku	price	category_1	Категория: 2	Категория: 3	Категория: 5	description	images	Краткое описание	URL	Валюта
https://ruswedma.ru/products/289-svecha-programma-chernaya-zaschita-black-protector	Черная защита свеча - программа	RW29.20.011	480	Каталог >> Магические свечи >> Свечи по сериям >> Свечи программы	Каталог >> Магические свечи >> Тематический фильтр >> Очищение и защита	Каталог >> Магические свечи >> Тематический фильтр >> Противодействие врагам		"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;""><strong>Свеча-программа ""Черная защита""</strong> с ритуалом для защиты от тех, кто вредит вам, не зависимо от того, знаете ли вы этого человека. Позволяет не только защитить себя от врагов, но и отправить зло обратно тому, кто вам его сделал.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Вы можете использовать эту свечу отдельно, но можете добавить фокусирующий компонент – свечу, которая направит действие защиты в определенное русло. Например, Вы защитите семью, если используете ""Свечу защиты от врагов"" в комплекте со свечей ""Укрепление семейных отношений"". Вы защитите деньги и дело, если используете эту свечу со Свечой–программой ""Колдовские деньги"" </span></span></p>

<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">Спектр использования защитных свойств свечи велик и все зависит от Вашего умения комбинировать магические свечи.</span></span></p>

<p>Размер 5 х 10 см<br />
Вес 180 гр<br />
Состав: пчелиный воск, парафин, масла, травы<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>  <u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><img alt="""" class=""js-qazy-loaded"" data-loaded=""true"" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" /><strong>При производстве свечей торговой марки Волшебный огонь</strong> используется только лучшее сырье, специально предназначенное для изготовления свечей:     <br />
- натуральный пчелиный воск и пищевой парафин П-2 (Россия),     <br />
- добавки, исключающие эффект «текучести» свечи и сохраняющие глубокие цвета свечи (США,  Германия), <br />
     - хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (США,Германия),       - ароматические масла (США, Германия)<br />
     - травы Алтая</p>
"	"16390.png;16391.png;16392.png"		289-svecha-programma-chernaya-zaschita-black-protector	RUB
https://ruswedma.ru/products/290-svecha-programma-koldovskie-dengi-i-wish-money	Колдовские деньги  свеча - программа	RW29.20.002	480	Каталог >> Магические свечи >> Свечи по сериям >> Свечи программы	Каталог >> Магические свечи >> Тематический фильтр >> Денежная магия	Каталог >> Магические свечи >> Тематический фильтр >> Привлечение денег		"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;""><strong>Свеча–программа ""Колдовские деньги""</strong> обладает целым спектром влияний и может использоваться как для привлечения денег к конкретному человеку, так и к бизнесу или группе людей. Она дает человеку возможность увеличить свой доход, стать богаче и успешнее. Немаловажным фактором воздействия свечи является возможность увеличение дохода в том случае, если возникли денежные затруднения, падение доходов, долги. Своим влиянием свеча может направить вас в нужное русло, там, где вы можете получить или заработать деньги.</span><br />
<br />
<span style=""font-family: verdana, geneva;""><strong>Свеча–программа ""Колдовские деньги""</strong>, используемая с другими свечами, такими как Свеча ""Богиня судьбы"" или Свеча ""Сила и защита"" может стать основой для обряда, связанных с изменение судьбы в аспекте денег или для устранения врагов или препятствий, чьи действия связаны с деньгами и доходами.</span></span></p>

<p>Размер 5 х 10 см<br />
Вес 180 гр<br />
Состав: пчелиный воск, парафин, масла, травы<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>  <u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><img alt="""" class=""js-qazy-loaded"" data-loaded=""true"" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" /><strong>При производстве свечей торговой марки Волшебный огонь</strong> используется только лучшее сырье, специально предназначенное для изготовления свечей:     <br />
- натуральный пчелиный воск и пищевой парафин П-2 (Россия),     <br />
- добавки, исключающие эффект «текучести» свечи и сохраняющие глубокие цвета свечи (США,  Германия), <br />
     - хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (США,Германия),       - ароматические масла (США, Германия)<br />
     - травы Алтая</p>
"	"16363.png;16364.png;16365.png"		290-svecha-programma-koldovskie-dengi-i-wish-money	RUB
https://ruswedma.ru/products/291-svecha-programma-skazhi-lyublyu-love-spell	Скажи Люблю! свеча - программа	RW29.20.008	480	Каталог >> Магические свечи >> Свечи по сериям >> Свечи программы				"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">Обряд приворота в комплекте со <strong>Свечей–программой ""Скажи ""Люблю!""</strong>создает привязки на физическом и эмоциональных уровнях: соблазняет и привязывает к вам интересующего вас человека. Вы можете «дозировать» действие свечи, сжигая ее по одной четверти раз в три дня. В этом случае вы получите управляемое и подконтрольное действие. Такой подход востребован в том случае, если от человека необходимо получить что-то конкретное, но не формировать долгие отношения.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Приворотная свеча-программа может использоваться и в обрядах Любовной магии, направленных на воссоздание семей, восстановления отношений между супругами.</span></span></p>

<p>Размер 5 х 10 см<br />
Вес 180 гр<br />
Состав: пчелиный воск, парафин, масла, травы<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>  <u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><img alt="""" class=""js-qazy-loaded"" data-loaded=""true"" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" /><strong>При производстве свечей торговой марки Волшебный огонь</strong> используется только лучшее сырье, специально предназначенное для изготовления свечей:     <br />
- натуральный пчелиный воск и пищевой парафин П-2 (Россия),     <br />
- добавки, исключающие эффект «текучести» свечи и сохраняющие глубокие цвета свечи (США,  Германия), <br />
     - хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (США,Германия),       - ароматические масла (США, Германия)<br />
     - травы Алтая</p>
"	"16381.png;16382.png;16383.png"		291-svecha-programma-skazhi-lyublyu-love-spell	RUB
https://ruswedma.ru/products/board-for-moneyl	"""Денежный щит"" свеча 2 и 3 действия"	RW29.01.001	450	Каталог >> Магические свечи >> Свечи по сериям >> Свечи двойного и тройного действия	Каталог >> Магические свечи >> Тематический фильтр >> Денежная магия	Каталог >> Магические свечи >> Тематический фильтр >> Чистка денежного канала		"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">Проблемы с деньгами возникают не только потому, что где-то затаился «враг», который делает все, чтобы у вас было меньше денег. Иногда этот враг вы сами. Вы можете ошибаться, совершать ошибки, нарушения при использовании инструмента под названием «деньги». Но вы можете быть не согласны со следствием этих ошибок или не знать где и в чем вы не правы.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">В магии существуют методики, позволяющие вам выявить эти ошибки и помочь их исправить. Главное необходимо помнить, применяя такие техники, что враг может быть не только внешним, но и внутренним. И чем быстрее вы это поймете и сделаете правильно, тем быстрее вам мир приобретет те очертания, к которым вы стремитесь.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Свеча ""Денежный щит"" используется для защиты денег, имущества, бизнеса, дела и всего, что так или иначе связано с деньгами. Вы можете использовать свечу как для защиты от внешнего влияния, так и для того, чтобы скорректировать собственное поведение и отношение к деньгам.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Свеча ""Денежный щит"" прекрасно очищает денежные каналы, может быть использована для корректировки деловых отношений, в которых присутствуют конфликты или сложности финансового или имущественного порядка.</span></span></p>

<p>Размер 40 x 160 мм<br />
Вес 190 гр<br />
Состав: пчелиный воск, парафин<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>  <u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><strong>                                                    </strong><u><strong><a href=""https://ruswedma.ru/blog/vliyanie-tsveta-v-magicheskikh-tseremoniyakh"">Как правильно выбрать цвет свечи</a></strong></u></p>

<p><img alt="""" class=""js-qazy-loaded"" data-loaded=""true"" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" /><strong>При производстве свечей торговой марки Волшебный огонь</strong> используется только лучшее сырье, специально предназначенное для изготовления свечей:<br />
     <br />
- натуральный пчелиный воск и пищевой парафин П-2 (Россия),     <br />
- добавки, исключающие эффект «текучести» свечи и сохраняющие глубокие цвета свечи (США,        Германия), <br />
     - хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (США,Германия),       - ароматические масла (США, Германия)<br />
     - травы Алтая</p>
"	"16418.jpg;16422.jpg;16424.jpg"		board-for-moneyl	RUB
https://ruswedma.ru/products/wings-of-angell	Крылья Ангела свеча 2 и 3 действия	RW29.01.004	450	Каталог >> Магические свечи >> Свечи по сериям >> Свечи двойного и тройного действия	Каталог >> Магические свечи >> Тематический фильтр >> Выход из кризиса			"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">Свеча ""Крылья Ангела"" активизирует взаимодействие с покровителем человека, что бывает крайне необходимо в сложных ситуациях, когда помощь и поддержка чрезвычайно важны. Свеча применяется в тех случаях, когда ситуацию невозможно описать одним-двумя словами, когда все рушиться, когда над всем теряется контроль, когда все летит в пропасть.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Свеча усиливает личностные аспекты человека, способствует раскрытию и реализации талантов, помогает найти свое место в жизни. Она прекрасно помогает на «жизненном распутье», в ситуациях, когда необходимо принять верное решение. По сути это Свеча ""Помощи во всем"".</span><br />
<br />
<span style=""font-family: verdana, geneva;""><strong>Примечание:</strong> Свечи двойного и тройного действия являются целенаправленной самоподдерживающейся системой, которая помогает добиться наилучшего успеха. Изображая то, что Вы хотите, и параллельно рассеивая негативную энергию, они служат как два или три заклинания в одном. В некоторых случаях годятся для использования только эти свечи.</span></span></p>

<p>Размер 40 x 160 мм<br />
Вес 190 гр<br />
Состав: пчелиный воск, парафин<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>  <u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><strong>                                                    </strong><u><strong><a href=""https://ruswedma.ru/blog/vliyanie-tsveta-v-magicheskikh-tseremoniyakh"">Как правильно выбрать цвет свечи</a></strong></u></p>

<p><img alt="""" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" /><strong>При производстве свечей торговой марки Волшебный огонь</strong> используется только лучшее сырье, специально предназначенное для изготовления свечей:<br />
     <br />
- натуральный пчелиный воск и пищевой парафин П-2 (Россия),     <br />
- добавки, исключающие эффект «текучести» свечи и сохраняющие глубокие цвета свечи (США,        Германия), <br />
     - хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (США,Германия),       - ароматические масла (США, Германия)<br />
     - травы Алтая</p>
"	"16425.png;16427.png;16426.png"		wings-of-angell	RUB
https://ruswedma.ru/products/hammer-of-witchesl	Молот ведьм свеча 2 и 3 действия	RW29.01.006	450	Каталог >> Магические свечи >> Свечи по сериям >> Свечи двойного и тройного действия	Каталог >> Магические свечи >> Тематический фильтр >> От порчи и сглаза			"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">Когда против вас или ваших близких направлено магическое действие, то у вас есть всего две возможности, для того чтобы избежать последствий. Первая - это защищаться, насколько хватает сил и знаний, ведь любое воздействие рано или поздно прекратит свое влияние, и вы сможете вздохнуть спокойно. Второе – перенаправить негативное воздействие, отвести его или обратить против вашего врага.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">В профессиональной магии рекомендуют использовать оба метода, поскольку один, дополняя другой, даст возможность избежать влияния и наступления последствий магического действия. Но не стоит забывать о том, что ваш обидчик может не успокоиться, и тогда единственной Вашей защитой будет Закон Вселенной, способный утихомирить его.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Свеча ""Молот ведьм"" создана для того, чтобы обратить магическое действие, влияние, магический удар против того, кто его производит. Свеча применяется как в процессе самого действия, так и после него. Когда вы используете свечу после того, как совершено магическое действие против вас, она частично нейтрализует само влияние, которое уже адаптировалось в вас. В одиночку эта свеча не устранит влияние, но в комплекте с другими свечами может стать важным элементом магического обряда по снятию или нейтрализации воздействия.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Свеча ""Молот ведьм"" эффективна не только в магии, но и в случае, когда человек подвергается моральному и психическому давлению со стороны других людей. Она как бы счищает последствия этого влияния, облегчая состояние человека.</span><br />
<br />
<span style=""font-family: verdana, geneva;""><strong>Примечание:</strong> Свечи двойного и тройного действия являются целенаправленной самоподдерживающейся системой, которая помогает добиться наилучшего успеха. Изображая то, что Вы хотите, и параллельно рассеивая негативную энергию, они служат как два или три заклинания в одном. В некоторых случаях годятся для использования только эти свечи.</span></span></p>

<p><span style=""font-size:14px;"">Размер 40 x 160 мм<br />
Вес 190 гр<br />
Состав: пчелиный воск, парафин<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</span></p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>  <u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><strong>                                                    </strong><u><strong><a href=""https://ruswedma.ru/blog/vliyanie-tsveta-v-magicheskikh-tseremoniyakh"">Как правильно выбрать цвет свечи</a></strong></u></p>

<p><img alt="""" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" /><strong>При производстве свечей торговой марки Волшебный огонь</strong> используется только лучшее сырье, специально предназначенное для изготовления свечей:<br />
     <br />
- натуральный пчелиный воск и пищевой парафин П-2 (Россия),     <br />
- добавки, исключающие эффект «текучести» свечи и сохраняющие глубокие цвета свечи (США,          Германия), <br />
     - хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (США,Германия),       - ароматические масла (США, Германия)<br />
     - травы Алтая</p>
"	"16428.jpg;16430.jpg;16429.jpg"		hammer-of-witchesl	RUB
https://ruswedma.ru/products/correct-and-correctlyl	Правило и правильно свеча 2 и 3 действия	RW29.01.008	450	Каталог >> Магические свечи >> Свечи по сериям >> Свечи двойного и тройного действия	Каталог >> Магические свечи >> Тематический фильтр >> Усиление магических способностей			"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">Большинство магов и тех, кто так или иначе связан с магией и магическими практиками знают, что прежде чем совершать магическое действие, необходимо все тщательно взвесить и проверить. Проверка и оценка магического действия производится при помощи любой предсказательной системы – Таро, Рун, книги перемен, реже при помощи маятника или рамки.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">В результате проверки выявляются искажения или неточности, которые можно исправить до проведения обряда. Но бывает, что и во время проведения обряда происходит сбой и тогда все может закончиться неудачей.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">В Магии свечей существуют свечи, которые помогают довести задуманное до конца, а в случае ошибки или неудачи «заморозить» действие, поставить его «на паузу», дав вам несколько часов для того, чтобы внести необходимые коррективы.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Свеча ""Правило и правильно"" дает возможность управления и контроля над собой и ситуацией. Позволяет обрести уверенность в собственных силах и увидеть, как и каким образом можно достичь желаемого. Свеча предоставляет вам методы и схемы влияния на ситуацию.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Зажгите свечу с соответствующим намерением и оставьте ее догорать.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Держите Свечу ""Правило и правильно"" под рукой во время проведения магической операции. Вы можете зажечь ее сразу и получить помощь и поддержку. Но можете зажечь ее, если что-то пойдет на так – пока свеча горит, у вас есть шанс все исправить, изменить ход обряда.</span><br />
<br />
<span style=""font-family: verdana, geneva;""><strong>Примечание:</strong> Свечи двойного и тройного действия являются целенаправленной самоподдерживающейся системой, которая помогает добиться наилучшего успеха. Изображая то, что Вы хотите, и параллельно рассеивая негативную энергию, они служат как два или три заклинания в одном. В некоторых случаях годятся для использования только эти свечи.</span></span></p>

<p>Размер 40 x 160 мм<br />
Вес 190 гр<br />
Состав: пчелиный воск, парафин<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>  <u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><img alt="""" class=""js-qazy-loaded"" data-loaded=""true"" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" />П<strong>При производстве свечей торговой марки Волшебный огонь</strong> используется только лучшее сырье, специально предназначенное для изготовления свечей:<br />
     <br />
- натуральный пчелиный воск и пищевой парафин П-2 (Россия),     <br />
- добавки, исключающие эффект «текучести» свечи и сохраняющие глубокие цвета свечи (США,           Германия), <br />
     - хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (США,Германия),       - ароматические масла (США, Германия)<br />
     - травы Алтая</p>
"	"16436.jpg;16434.jpg;16435.jpg"		correct-and-correctlyl	RUB
https://ruswedma.ru/products/predskazatelnayal	Предсказательная свеча 2 и 3 действия	RW29.01.009	450	Каталог >> Магические свечи >> Свечи по сериям >> Свечи двойного и тройного действия	Каталог >> Магические свечи >> Тематический фильтр >> Усиление магических способностей			"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">Предсказательная свеча усиливает способности к пророчествам, ясновидению, гаданию. Зажгите свечу с соответствующим намерением и оставьте ее догорать.</span><br />
<br />
<span style=""font-family: verdana, geneva;""><strong>Примечание:</strong> Свечи двойного и тройного действия являются целенаправленной самоподдерживающейся системой, которая помогает добиться наилучшего успеха. Изображая то, что Вы хотите, и параллельно рассеивая негативную энергию, они служат как два или три заклинания в одном. В некоторых случаях годятся для использования только эти свечи.</span></span></p>

<p>Размер 40 x 160 мм<br />
Вес 190 гр<br />
Состав: пчелиный воск, парафин<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>&nbsp;&nbsp;<u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><img alt="""" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" />При производстве свечей торговой марки Wizard Blaze (Волшебный огонь) используется только лучшее сырье, специально предназначенное для изготовления свечей:<br />
&nbsp; &nbsp; &nbsp;- натуральный пчелиный воск и пищевой парафин (Россия),<br />
&nbsp; &nbsp; &nbsp;- добавки, исключающие эффект &laquo;текучести&raquo; свечи и сохраняющие глубокие цвета свечи (Германия,США), &nbsp; &nbsp;<br />
&nbsp; &nbsp; &nbsp;- хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (Германия, США),<br />
&nbsp; &nbsp; &nbsp;- ароматические масла (Германия, США)<br />
&nbsp; &nbsp; &nbsp;- травы Алтая</p>

<p style=""text-align: justify;""><span style=""font-family: verdana,geneva; font-size: 10pt;""></span></p>
"	4636.jpg		predskazatelnayal	RUB
https://ruswedma.ru/products/candle-of-merlinl	Свеча Мерлина свеча 2 и 3 действия	RW29.01.010	450	Каталог >> Магические свечи >> Свечи по сериям >> Свечи двойного и тройного действия	Каталог >> Магические свечи >> Тематический фильтр >> Усиление магических способностей			"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">Когда вы используете магические свечи в обрядах и ритуалах, вы знаете, что они оказывают не только целевое действие на ваш обряд, являясь его частью, но и на вас, самого оператора. Это влияние &ndash; настройка, корректировка состояния, погружение, концентрация &ndash; все это положительным образом влияет на результат магического действия.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Если сравнивать магическое действие с процессом по приготовлению некоего продукта, изделия, формы, то в нем участвует несколько компонентов. Итог процесса &ndash; это итог взаимодействия этих компонентов. И чем точнее, качественнее, полнее произведена &laquo;сборка&raquo;, тем выше итог.</span><br />
<br />
<span style=""font-family: verdana, geneva;""><strong>Свеча Мерлина&nbsp;</strong></span><br />
<span style=""font-family: verdana, geneva;"">В магии достижение цели, проведение ритуала и получение итога называют реализацией. Вы реализуете свою идею, мысль, намерение. <strong>Свеча Мерлина </strong>&nbsp;создана для повышения реализации магического действия. Она может использоваться как алтарная или вспомогательная свеча, усиливая концентрацию, помогая высвободить максимум энергии, создать необходимые связи с силами и явлениями астрального мира. Она может всегда присутствовать в магических действиях любого порядка и вы всегда будете знать, что у вас есть помощь и поддержка, на которую вы можете рассчитывать.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Также важно отметить, что Свеча Мерлина может &laquo;протолкнуть&raquo; или реанимировать магическое действие, если оно в силу каких-то причин застопорилось, перестало давать нужный эффект.</span><br />
<br />
<span style=""font-family: verdana, geneva;""><strong>Примечание:</strong> Свечи двойного и тройного действия являются целенаправленной самоподдерживающейся системой, которая помогает добиться наилучшего успеха. Изображая то, что Вы хотите, и параллельно рассеивая негативную энергию, они служат как два или три заклинания в одном. В некоторых случаях годятся для использования только эти свечи.</span></span></p>

<p>Размер 40 x 160 мм<br />
Вес 190 гр<br />
Состав: пчелиный воск, парафин<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>&nbsp;&nbsp;<u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><img alt="""" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" />При производстве свечей торговой марки Wizard Blaze (Волшебный огонь) используется только лучшее сырье, специально предназначенное для изготовления свечей:<br />
&nbsp; &nbsp; &nbsp;- натуральный пчелиный воск и пищевой парафин (Россия),<br />
&nbsp; &nbsp; &nbsp;- добавки, исключающие эффект &laquo;текучести&raquo; свечи и сохраняющие глубокие цвета свечи (Германия,США), &nbsp; &nbsp;<br />
&nbsp; &nbsp; &nbsp;- хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (Германия, США),<br />
&nbsp; &nbsp; &nbsp;- ароматические масла (Германия, США)<br />
&nbsp; &nbsp; &nbsp;- травы Алтая</p>
"	10105.jpg		candle-of-merlinl	RUB
https://ruswedma.ru/products/force-and-protectionl	Сила и защита свеча 2 и 3 действия	RW29.01.011	450	Каталог >> Магические свечи >> Свечи по сериям >> Свечи двойного и тройного действия	Каталог >> Магические свечи >> Тематический фильтр >> Очищение и защита			"<p style=""text-align: justify;""><span style=""font-size:14px;""><span style=""font-family: verdana, geneva;"">При проведении магического обряда вы можете вносить дополнения, которые смог увеличить его эффективность, усилить или скорректировать. Так, например, если вы считаете нужным или предполагаете, что есть кто-то или что-то, способный разрушить ваше действие, вы можете использовать свечу ""Сила и защита"" и для того, чтобы обеспечить личную безопасность при проведении обряда, и для того, чтобы защитить сам обряд.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Защита обряда и его влияния встают на первый план в тех случаях, когда существую силы, «не согласные» с Вашими намерениями. Причин может быть множество но все они приводят обычно к тому, что ваше действие сразу или практически сразу может быть нейтрализовано. Если вы не хотите подобного развития ситуации, продумывайте свои шаги и усиливайте защиту.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Свеча ""Сила и защита"" обеспечивает защиту вашего действия и придает ему новый импульс, передавая дополнительную энергию влияния. Она используется как в качестве вспомогательной свечи в случаях, когда необходимо быстро и эффективно защитить человека или дело. Может использоваться в обрядах защиты, усиливая их эффект.</span><br />
<br />
<span style=""font-family: verdana, geneva;"">Свеча помогает справиться с проблемами, дает дополнительную энергию и охраняет от возможных негативных влияний и последствий. Если зажигать эту свечу перед проведением магических обрядов, то она обеспечивает чистоту и неприкосновенность действия, что повышает его эффективность. Свеча работает в контексте магического правила: «Помещение для магической работы должно быть очищено и защищено».</span><br />
<br />
<span style=""font-family: verdana, geneva;""><strong>Примечание:</strong> Свечи двойного и тройного действия являются целенаправленной самоподдерживающейся системой, которая помогает добиться наилучшего успеха. Изображая то, что Вы хотите, и параллельно рассеивая негативную энергию, они служат как два или три заклинания в одном. В некоторых случаях годятся для использования только эти свечи.</span></span></p>

<p>Размер 40 x 160 мм<br />
Вес 190 гр<br />
Состав: пчелиный воск, парафин<br />
Ручная работа, свечи полностью прокрашены<br />
Упаковка коробка<br />
Инструкция прилагается</p>

<p><strong>В какой день провести обряд:</strong> <strong><u><a href=""https://ruswedma.ru/blog/lunnye-dni"">Лунные дни</a></u>  <u><a href=""https://ruswedma.ru/blog/week_days"">Дни недели</a></u></strong></p>

<p><img alt="""" class=""js-qazy-loaded"" data-loaded=""true"" src=""userfiles/Images/Феникс-3.jpg"" style=""height: 100px; width: 100px; float: left;"" /><strong>При производстве свечей торговой марки Волшебный огонь</strong> используется только лучшее сырье, специально предназначенное для изготовления свечей:<br />
     <br />
- натуральный пчелиный воск и пищевой парафин П-2 (Россия),     <br />
- добавки, исключающие эффект «текучести» свечи и сохраняющие глубокие цвета свечи (США,          Германия), <br />
     - хлопковый фитиль и свечные красители, не выделяющие вредных веществ при горении (США,Германия),       - ароматические масла (США, Германия)<br />
     - травы Алтая</p>
"	"16438.jpg;16437.jpg;16439.jpg"		force-and-protectionl	RUB
